iT00, iT01, iT02, iT03, iT10, iT11, iT12, iT13, iT20, iT21, iT22, iT23, iT30, iT31, iT32, iT33, 
0.970875, 0.220114, 0.0946119, 0.099575, -0.209744, 0.971729, -0.108395, 0.00592255, -0.115796, 0.0853934, 0.989595, -0.179256, 0, 0, 0, 1
0.96093, -0.0967959, -0.259315, -0.436801, 0.115752, 0.991535, 0.0588187, -0.0760996, 0.251427, -0.0865368, 0.964, 0.192838, 0, 0, 0, 1
0.994915, -0.0595423, -0.0812302, -0.132067, 0.0672477, 0.993138, 0.0956779, -0.0531384, 0.074976, -0.100654, 0.992092, 0.00801952, 0, 0, 0, 1
0.945907, -0.318974, 0.0592887, -0.0991787, 0.323425, 0.941502, -0.0947099, -0.440563, -0.0256105, 0.108762, 0.993738, 0.459001, 0, 0, 0, 1
0.961076, 0.131327, -0.243076, -0.00862323, -0.190965, 0.951568, -0.240936, 0.0482592, 0.199662, 0.277977, 0.939609, 0.480986, 0, 0, 0, 1
0.985535, 0.0554639, 0.160141, -0.424456, -0.0429953, 0.995843, -0.0803038, -0.170663, -0.163929, 0.0722569, 0.983822, -0.377729, 0, 0, 0, 1
0.94325, 0.0685992, 0.324922, 0.309231, -0.128378, 0.977688, 0.166266, -0.464046, -0.306267, -0.198543, 0.931011, 0.171438, 0, 0, 0, 1
0.996393, -0.00144324, 0.0848413, 0.364722, -0.0246088, 0.951969, 0.305205, 0.489281, -0.0812068, -0.306192, 0.9485, 0.00212842, 0, 0, 0, 1
0.946178, 0.0845103, 0.312417, -0.491516, -0.174009, 0.94675, 0.270898, -0.14527, -0.272887, -0.310681, 0.9105, -0.353687, 0, 0, 0, 1
0.940947, -0.319398, 0.112269, 0.326075, 0.302981, 0.942399, 0.141726, -0.347899, -0.15107, -0.0993416, 0.983519, 0.343807, 0, 0, 0, 1
0.975755, -0.213022, 0.0502306, -0.0765913, 0.215534, 0.975142, -0.0514111, 0.147332, -0.0380303, 0.0609911, 0.997414, 0.402907, 0, 0, 0, 1
0.948918, -0.0303526, -0.31406, 0.293217, -0.050725, 0.96774, -0.246792, 0.352851, 0.311419, 0.250116, 0.916766, 0.411617, 0, 0, 0, 1
0.994543, 0.0246115, -0.101382, 0.0199218, -0.0270709, 0.99937, -0.0229547, -0.280358, 0.100753, 0.025574, 0.994583, 0.0222463, 0, 0, 0, 1
0.942579, 0.327672, 0.0646231, -0.391073, -0.329331, 0.944068, 0.0166556, 0.100867, -0.055551, -0.0369816, 0.997771, 0.330886, 0, 0, 0, 1
0.984231, 0.1703, 0.0478275, 0.0507879, -0.170769, 0.985294, 0.00586655, -0.105574, -0.0461251, -0.0139415, 0.998838, 0.14371, 0, 0, 0, 1
0.975586, 0.0721128, -0.207442, 0.468165, -0.0313311, 0.980593, 0.193534, 0.124895, 0.217373, -0.182309, 0.958912, 0.362831, 0, 0, 0, 1
0.940872, -0.250041, -0.22856, 0.246736, 0.184511, 0.944078, -0.273262, 0.463791, 0.284105, 0.214933, 0.934392, 0.259301, 0, 0, 0, 1
0.992616, -0.110482, -0.0500666, -0.308682, 0.119886, 0.956366, 0.266441, 0.448368, 0.0184452, -0.270475, 0.96255, -0.166137, 0, 0, 0, 1
0.935717, -0.140937, 0.323374, -0.31028, 0.236358, 0.930997, -0.27817, -0.420655, -0.261856, 0.336721, 0.904462, 0.0271125, 0, 0, 0, 1
0.937898, 0.327108, -0.115532, 0.0122152, -0.285718, 0.917246, 0.277535, 0.385373, 0.196755, -0.22729, 0.953743, -0.0101107, 0, 0, 0, 1
0.959639, 0.235707, -0.153414, -0.128576, -0.256292, 0.957546, -0.131981, -0.251867, 0.115792, 0.165973, 0.979308, -0.18373, 0, 0, 0, 1
0.948041, 0.178419, -0.263411, -0.359295, -0.182559, 0.983155, 0.00888344, 0.365941, 0.260558, 0.0396662, 0.964643, -0.049364, 0, 0, 0, 1
0.960915, -0.276319, 0.0170051, -0.485773, 0.270973, 0.926184, -0.262217, 0.215612, 0.0567057, 0.256576, 0.964859, 0.327451, 0, 0, 0, 1
0.99313, 0.106007, -0.0495558, -0.225665, -0.114038, 0.971726, -0.206746, 0.118897, 0.0262381, 0.210977, 0.977139, 0.377214, 0, 0, 0, 1
0.973161, -0.208453, 0.0974967, 0.396911, 0.1861, 0.96208, 0.199421, -0.348282, -0.135369, -0.175924, 0.975052, -0.402829, 0, 0, 0, 1
0.987839, 0.0784403, -0.134243, -0.421824, -0.0673694, 0.994091, 0.0851189, 0.179067, 0.140127, -0.0750399, 0.987286, 0.125273, 0, 0, 0, 1
0.955822, 0.0707523, 0.285305, 0.381291, -0.024287, 0.98629, -0.163222, -0.445974, -0.292942, 0.149082, 0.944436, 0.110419, 0, 0, 0, 1
0.943352, 0.111501, 0.312498, -0.288991, -0.192055, 0.951521, 0.240256, 0.468258, -0.27056, -0.286663, 0.919033, 0.350326, 0, 0, 0, 1
0.940437, 0.314867, -0.128203, 0.336329, -0.295023, 0.943247, 0.152467, 0.0906824, 0.168934, -0.105563, 0.979958, 0.3984, 0, 0, 0, 1
0.986031, -0.1485, -0.0754373, 0.425342, 0.146893, 0.988799, -0.0264529, -0.210959, 0.0785206, 0.0150022, 0.9968, 0.18962, 0, 0, 0, 1
0.937512, 0.32557, 0.122778, -0.100347, -0.268816, 0.901745, -0.338517, 0.254017, -0.220926, 0.284359, 0.932916, 0.17633, 0, 0, 0, 1
0.916739, 0.316622, -0.2436, 0.269403, -0.340254, 0.938364, -0.0608256, -0.470246, 0.209326, 0.138647, 0.967967, 0.143677, 0, 0, 0, 1
0.991796, 0.0836314, -0.0966721, 0.0145362, -0.090412, 0.993579, -0.0680227, 0.07269, 0.0903625, 0.076205, 0.992989, 0.0659668, 0, 0, 0, 1
0.992517, 0.0941698, 0.0777262, 0.144365, -0.0706314, 0.962033, -0.263637, -0.0525218, -0.0996018, 0.256174, 0.961485, -0.0270034, 0, 0, 0, 1
0.971544, -0.0290923, -0.235065, -0.419333, -0.0304427, 0.96886, -0.245731, -0.413637, 0.234894, 0.245894, 0.940405, -0.345832, 0, 0, 0, 1
0.945573, -0.181069, -0.270379, 0.267551, 0.122278, 0.967708, -0.220429, 0.00852817, 0.301561, 0.175371, 0.93718, 0.0840263, 0, 0, 0, 1
0.998955, 0.0392625, 0.0234152, -0.466468, -0.0349634, 0.986174, -0.161981, -0.197143, -0.0294512, 0.160993, 0.986516, 0.262244, 0, 0, 0, 1
0.984214, -0.122719, 0.127527, -0.225082, 0.0865357, 0.962236, 0.258098, -0.302784, -0.154385, -0.242988, 0.957665, 0.196615, 0, 0, 0, 1
0.970748, -0.236138, 0.0434407, 0.223199, 0.228562, 0.964259, 0.134032, -0.293557, -0.0735383, -0.120183, 0.990024, 0.255243, 0, 0, 0, 1
