iT00, iT01, iT02, iT03, iT10, iT11, iT12, iT13, iT20, iT21, iT22, iT23, iT30, iT31, iT32, iT33, 
0.222415, 0.627322, 0.746324, -1.06326, -0.714054, 0.626023, -0.313405, 1.99217, -0.663821, -0.463209, 0.587179, 1.17224, 0, 0, 0, 1
0.227932, 0.610235, 0.758723, 1.06623, -0.350386, -0.675624, 0.648661, 2.76552, 0.908447, -0.413697, 0.0598218, 1.07188, 0, 0, 0, 1
0.443681, -0.823805, 0.352835, 0.0905734, 0.874231, 0.311248, -0.372618, 1.41895, 0.197145, 0.473783, 0.858291, -2.92205, 0, 0, 0, 1
0.192011, -0.867392, -0.45909, 2.09624, 0.807252, 0.405619, -0.428738, 2.45451, 0.558099, -0.288279, 0.778088, 0.824873, 0, 0, 0, 1
0.237622, -0.147009, 0.960169, -1.08596, 0.360727, 0.931148, 0.053293, 2.35689, -0.901893, 0.333696, 0.274291, -0.569534, 0, 0, 0, 1
0.0771302, 0.0946797, 0.992515, 2.20618, -0.962915, -0.251072, 0.0987807, -1.16652, 0.258546, -0.963327, 0.0718032, -2.89232, 0, 0, 0, 1
0.939272, -0.179869, -0.29226, 0.42075, -0.112873, 0.642332, -0.75807, -2.52695, 0.324082, 0.745022, 0.583021, 1.59591, 0, 0, 0, 1
0.185696, 0.174276, 0.967029, 2.3118, -0.880939, 0.465483, 0.0852755, -0.28284, -0.435274, -0.867729, 0.239965, -2.26395, 0, 0, 0, 1
0.351961, -0.891733, -0.284492, 0.39699, 0.936011, 0.336182, 0.104236, -1.48071, 0.00269046, -0.302975, 0.952995, -0.763379, 0, 0, 0, 1
0.160241, 0.197458, 0.967126, 0.838058, -0.984567, 0.101821, 0.142342, -1.45861, -0.0703674, -0.975009, 0.210726, -1.83127, 0, 0, 0, 1
0.202244, 0.972413, -0.116232, -1.61597, -0.536176, 0.20926, 0.817756, -1.02681, 0.81952, -0.103066, 0.563706, -0.101053, 0, 0, 0, 1
0.280467, 0.263461, 0.922999, -2.6779, 0.336965, 0.873368, -0.351686, -0.227646, -0.898773, 0.409654, 0.156173, 2.77882, 0, 0, 0, 1
0.463237, -0.660262, 0.591156, -1.76489, 0.611349, -0.244848, -0.752531, 0.576783, 0.641611, 0.710002, 0.290228, -0.87743, 0, 0, 0, 1
0.870456, 0.491962, -0.0167349, 1.75327, -0.362442, 0.617544, -0.698051, -2.63648, -0.33308, 0.613688, 0.715853, -2.9351, 0, 0, 0, 1
0.407453, 0.641681, -0.649791, -0.198276, -0.527633, -0.41534, -0.74101, 2.42344, -0.745376, 0.644778, 0.169341, -1.76636, 0, 0, 0, 1
0.197193, -0.103974, 0.974835, 2.03592, 0.8229, 0.558032, -0.10694, -1.92401, -0.532871, 0.82328, 0.195601, 2.97384, 0, 0, 0, 1
0.841461, 0.49593, -0.214467, -1.75936, -0.371088, 0.241929, -0.896529, -0.110198, -0.39273, 0.833981, 0.387607, -0.9022, 0, 0, 0, 1
0.453872, 0.691961, -0.561418, -2.57513, 0.089533, 0.591448, 0.801357, 0.0429103, 0.886557, -0.413979, 0.206488, 0.939565, 0, 0, 0, 1
0.520748, 0.119888, 0.845251, -1.90694, -0.825472, 0.323254, 0.462713, 0.767337, -0.217757, -0.938687, 0.267298, -1.73039, 0, 0, 0, 1
0.386127, 0.508163, 0.769855, -2.14979, -0.827868, 0.559015, 0.0462318, -1.44105, -0.406867, -0.655189, 0.636542, -0.721565, 0, 0, 0, 1
0.270271, 0.133257, 0.953518, -2.91549, -0.80598, 0.573048, 0.148367, 1.56533, -0.526641, -0.808615, 0.262281, 0.0463934, 0, 0, 0, 1
0.0314803, 0.31384, -0.948954, 2.3838, -0.350833, -0.885546, -0.304508, -1.25917, -0.935909, 0.342511, 0.0822283, -0.496097, 0, 0, 0, 1
0.720183, 0.683404, -0.119567, -1.15562, -0.598423, 0.524698, -0.605461, 0.185162, -0.351038, 0.507594, 0.786842, -1.64538, 0, 0, 0, 1
0.0361208, -0.199835, 0.979164, -2.30996, 0.0798282, 0.977249, 0.196499, -2.17434, -0.996154, 0.0710672, 0.0512515, 1.13602, 0, 0, 0, 1
0.758074, 0.434218, -0.486599, 1.81465, -0.473796, 0.8794, 0.0466076, -0.166173, 0.448153, 0.195217, 0.872381, 1.4522, 0, 0, 0, 1
